txn_id,day,customer_id,time_of_day,product,price_shown,bought
4670,5,9511,afternoon,cookie,2.0,1
4671,5,6280,morning,croissant,5.28,1
4672,5,9038,afternoon,muffin,3.3,0
4673,5,3007,afternoon,muffin,3.3,0
4674,5,7380,afternoon,croissant,5.28,0
4675,5,3178,afternoon,muffin,3.3,0
4676,5,8008,afternoon,muffin,3.3,0
4677,5,2166,morning,coffee,4.79,1
4678,5,5970,afternoon,matcha,6.37,1
4679,5,12,afternoon,croissant,5.28,0
4680,5,2526,morning,cookie,2.0,0
4681,5,3968,morning,croissant,5.28,0
4682,5,2370,afternoon,cookie,2.0,0
4683,5,9559,morning,cookie,2.0,0
4684,5,3655,morning,cookie,2.0,0
4685,5,549,afternoon,muffin,3.3,1
4686,5,7872,afternoon,croissant,5.28,0
4687,5,1718,afternoon,cookie,2.0,0
4688,5,2661,morning,croissant,5.28,0
4689,5,2456,afternoon,muffin,3.3,0
4690,5,9489,morning,croissant,5.28,0
4691,5,3199,morning,coffee,4.79,0
4692,5,8592,afternoon,croissant,5.28,0
4693,5,970,afternoon,croissant,5.28,0
4694,5,9419,morning,croissant,5.28,0
4695,5,4179,morning,matcha,6.37,0
4696,5,3799,morning,muffin,3.3,0
4697,5,1834,afternoon,cookie,2.0,1
4698,5,4041,afternoon,cookie,2.0,1
4699,5,8776,afternoon,cookie,2.0,1
4700,5,8847,afternoon,muffin,3.3,0
4701,5,7933,afternoon,matcha,6.37,1
4702,5,9227,afternoon,muffin,3.3,0
4703,5,4798,morning,coffee,4.79,1
4704,5,4983,afternoon,coffee,4.79,0
4705,5,8814,afternoon,cookie,2.0,0
4706,5,2392,morning,coffee,4.79,1
4707,5,6661,morning,matcha,6.37,0
4708,5,5387,morning,matcha,6.37,1
4709,5,3216,afternoon,cookie,2.0,1
4710,5,6003,morning,coffee,4.79,0
4711,5,2543,morning,coffee,4.79,0
4712,5,1313,afternoon,coffee,4.79,0
4713,5,470,morning,croissant,5.28,0
4714,5,4617,afternoon,cookie,2.0,0
4715,5,4499,morning,croissant,5.28,0
4716,5,7558,morning,cookie,2.0,0
4717,5,2240,morning,coffee,4.79,0
4718,5,9195,morning,coffee,4.79,0
4719,5,3058,afternoon,matcha,6.37,1
4720,5,7290,afternoon,croissant,5.28,1
4721,5,961,morning,croissant,5.28,0
4722,5,3130,morning,matcha,6.37,0
4723,5,4956,afternoon,cookie,2.0,1
4724,5,5123,morning,muffin,3.3,0
4725,5,9871,morning,croissant,5.28,0
4726,5,6233,afternoon,cookie,2.0,0
4727,5,7148,morning,muffin,3.3,0
4728,5,4978,morning,coffee,4.79,0
4729,5,6835,morning,croissant,5.28,1
4730,5,8639,afternoon,matcha,6.37,0
4731,5,3017,afternoon,cookie,2.0,1
4732,5,8493,afternoon,cookie,2.0,1
4733,5,5811,afternoon,matcha,6.37,0
4734,5,9979,morning,muffin,3.3,0
4735,5,468,afternoon,cookie,2.0,0
4736,5,7138,morning,matcha,6.37,0
4737,5,5233,morning,croissant,5.28,0
4738,5,8885,morning,coffee,4.79,1
4739,5,8766,afternoon,cookie,2.0,0
4740,5,5350,afternoon,cookie,2.0,1
4741,5,9297,morning,croissant,5.28,0
4742,5,1475,afternoon,matcha,6.37,1
4743,5,3596,morning,coffee,4.79,0
4744,5,7923,morning,croissant,5.28,0
4745,5,5539,afternoon,coffee,4.79,0
4746,5,1138,morning,coffee,4.79,0
4747,5,533,morning,coffee,4.79,1
4748,5,570,afternoon,croissant,5.28,0
4749,5,4927,afternoon,coffee,4.79,0
4750,5,8680,afternoon,cookie,2.0,1
4751,5,9166,afternoon,cookie,2.0,0
4752,5,7845,morning,croissant,5.28,0
4753,5,7686,afternoon,muffin,3.3,0
4754,5,9596,morning,cookie,2.0,0
4755,5,9081,morning,coffee,4.79,0
4756,5,4253,afternoon,cookie,2.0,0
4757,5,4845,afternoon,cookie,2.0,0
4758,5,679,afternoon,coffee,4.79,0
4759,5,9401,afternoon,matcha,6.37,0
4760,5,3207,morning,matcha,6.37,0
4761,5,7076,morning,cookie,2.0,0
4762,5,5882,afternoon,croissant,5.28,0
4763,5,4373,afternoon,matcha,6.37,0
4764,5,9128,morning,croissant,5.28,1
4765,5,3514,morning,croissant,5.28,0
4766,5,5432,morning,coffee,4.79,1
4767,5,1963,afternoon,muffin,3.3,1
4768,5,7889,morning,coffee,4.79,0
4769,5,438,morning,croissant,5.28,0
4770,5,222,morning,croissant,5.28,1
4771,5,5127,morning,muffin,3.3,0
4772,5,8042,afternoon,cookie,2.0,0
4773,5,1829,afternoon,matcha,6.37,0
4774,5,2316,morning,muffin,3.3,0
4775,5,3847,morning,croissant,5.28,0
4776,5,4060,afternoon,matcha,6.37,0
4777,5,4633,morning,croissant,5.28,0
4778,5,6072,afternoon,croissant,5.28,0
4779,5,3679,afternoon,cookie,2.0,0
4780,5,1869,morning,cookie,2.0,0
4781,5,115,afternoon,matcha,6.37,1
4782,5,2125,morning,matcha,6.37,0
4783,5,8019,afternoon,muffin,3.3,1
4784,5,8589,afternoon,matcha,6.37,0
4785,5,7726,afternoon,cookie,2.0,0
4786,5,2641,morning,coffee,4.79,0
4787,5,5947,afternoon,croissant,5.28,0
4788,5,6223,morning,matcha,6.37,0
4789,5,988,afternoon,cookie,2.0,0
4790,5,3592,morning,muffin,3.3,0
4791,5,1435,afternoon,coffee,4.79,0
4792,5,4787,morning,coffee,4.79,0
4793,5,4485,afternoon,matcha,6.37,1
4794,5,5270,morning,cookie,2.0,0
4795,5,4672,afternoon,matcha,6.37,1
4796,5,3413,morning,cookie,2.0,0
4797,5,6083,afternoon,muffin,3.3,0
4798,5,7604,afternoon,coffee,4.79,0
4799,5,458,afternoon,croissant,5.28,0
4800,5,3087,morning,croissant,5.28,0
4801,5,7833,afternoon,matcha,6.37,0
4802,5,7505,morning,croissant,5.28,0
4803,5,1875,morning,croissant,5.28,0
4804,5,406,afternoon,coffee,4.79,0
4805,5,1146,morning,cookie,2.0,0
4806,5,9576,afternoon,matcha,6.37,0
4807,5,9694,afternoon,matcha,6.37,1
4808,5,8813,morning,coffee,4.79,1
4809,5,6472,afternoon,matcha,6.37,0
4810,5,5803,afternoon,cookie,2.0,0
4811,5,9070,morning,coffee,4.79,0
4812,5,1995,morning,coffee,4.79,1
4813,5,1398,afternoon,cookie,2.0,1
4814,5,9735,morning,matcha,6.37,1
4815,5,9475,afternoon,muffin,3.3,0
4816,5,4153,afternoon,cookie,2.0,0
4817,5,9380,morning,coffee,4.79,0
4818,5,9291,morning,matcha,6.37,0
4819,5,5746,morning,cookie,2.0,0
4820,5,5595,morning,croissant,5.28,0
4821,5,2396,morning,croissant,5.28,0
4822,5,2181,morning,coffee,4.79,0
4823,5,1604,afternoon,matcha,6.37,0
4824,5,1127,morning,coffee,4.79,1
4825,5,10,afternoon,matcha,6.37,0
4826,5,6322,afternoon,muffin,3.3,1
4827,5,6670,morning,coffee,4.79,0
4828,5,9031,afternoon,cookie,2.0,1
4829,5,3376,morning,croissant,5.28,0
4830,5,2692,afternoon,cookie,2.0,0
4831,5,6025,morning,muffin,3.3,1
4832,5,8608,morning,matcha,6.37,0
4833,5,5870,afternoon,muffin,3.3,0
4834,5,5383,afternoon,coffee,4.79,1
4835,5,9284,afternoon,muffin,3.3,0
4836,5,2575,afternoon,croissant,5.28,0
4837,5,5918,morning,cookie,2.0,0
4838,5,4833,afternoon,muffin,3.3,0
4839,5,3722,morning,croissant,5.28,0
4840,5,1980,morning,coffee,4.79,1
4841,5,7367,afternoon,coffee,4.79,1
4842,5,4825,afternoon,matcha,6.37,1
4843,5,338,morning,coffee,4.79,0
4844,5,7956,morning,cookie,2.0,0
4845,5,8394,morning,cookie,2.0,0
4846,5,5815,morning,cookie,2.0,0
4847,5,8628,morning,cookie,2.0,0
4848,5,2516,morning,matcha,6.37,0
4849,5,9140,afternoon,cookie,2.0,0
4850,5,3881,morning,croissant,5.28,0
4851,5,7315,morning,cookie,2.0,0
4852,5,9288,morning,coffee,4.79,0
4853,5,2602,morning,croissant,5.28,0
4854,5,3281,morning,matcha,6.37,0
4855,5,8140,afternoon,cookie,2.0,0
4856,5,851,morning,coffee,4.79,0
4857,5,192,morning,muffin,3.3,0
4858,5,5880,afternoon,matcha,6.37,0
4859,5,8715,morning,cookie,2.0,0
4860,5,4974,afternoon,coffee,4.79,0
4861,5,5579,afternoon,cookie,2.0,1
4862,5,2843,morning,croissant,5.28,0
4863,5,9034,morning,muffin,3.3,1
4864,5,1365,morning,croissant,5.28,0
4865,5,9362,afternoon,croissant,5.28,0
4866,5,6364,afternoon,muffin,3.3,1
4867,5,4482,morning,cookie,2.0,1
4868,5,3996,afternoon,cookie,2.0,0
4869,5,4500,morning,coffee,4.79,0
4870,5,9989,morning,coffee,4.79,0
4871,5,457,afternoon,matcha,6.37,1
4872,5,2306,morning,croissant,5.28,0
4873,5,4144,afternoon,muffin,3.3,0
4874,5,4966,afternoon,matcha,6.37,1
4875,5,5835,morning,croissant,5.28,1
4876,5,2744,afternoon,cookie,2.0,1
4877,5,5142,morning,cookie,2.0,0
4878,5,1799,morning,coffee,4.79,0
4879,5,1153,morning,muffin,3.3,0
4880,5,2484,morning,croissant,5.28,1
4881,5,4480,morning,matcha,6.37,0
4882,5,7404,morning,croissant,5.28,0
4883,5,112,morning,croissant,5.28,0
4884,5,4535,morning,cookie,2.0,0
4885,5,4544,afternoon,coffee,4.79,0
4886,5,8035,morning,cookie,2.0,0
4887,5,7523,morning,coffee,4.79,0
4888,5,819,afternoon,coffee,4.79,0
4889,5,3904,morning,croissant,5.28,0
4890,5,2963,morning,croissant,5.28,1
4891,5,987,morning,coffee,4.79,1
4892,5,7399,morning,coffee,4.79,1
4893,5,3248,afternoon,coffee,4.79,0
4894,5,9953,afternoon,cookie,2.0,0
4895,5,3684,morning,coffee,4.79,0
4896,5,812,afternoon,croissant,5.28,0
4897,5,4519,afternoon,matcha,6.37,0
4898,5,4231,afternoon,cookie,2.0,1
4899,5,108,morning,croissant,5.28,0
4900,5,5788,morning,croissant,5.28,0
4901,5,4518,morning,matcha,6.37,0
4902,5,1172,morning,coffee,4.79,1
4903,5,7993,morning,croissant,5.28,0
4904,5,407,afternoon,muffin,3.3,0
4905,5,3510,morning,cookie,2.0,1
4906,5,3757,afternoon,matcha,6.37,1
4907,5,6080,morning,matcha,6.37,0
4908,5,9527,afternoon,matcha,6.37,0
4909,5,8127,morning,coffee,4.79,1
4910,5,9852,morning,cookie,2.0,0
4911,5,1953,afternoon,cookie,2.0,1
4912,5,4045,morning,croissant,5.28,1
4913,5,9806,afternoon,matcha,6.37,1
4914,5,3571,afternoon,muffin,3.3,0
4915,5,5209,morning,croissant,5.28,1
4916,5,8972,morning,muffin,3.3,1
4917,5,8011,morning,coffee,4.79,0
4918,5,4382,morning,cookie,2.0,0
4919,5,8163,morning,matcha,6.37,0
4920,5,4388,morning,croissant,5.28,1
4921,5,768,morning,muffin,3.3,0
4922,5,8320,morning,coffee,4.79,0
4923,5,4752,afternoon,matcha,6.37,0
4924,5,5948,morning,matcha,6.37,0
4925,5,5403,morning,coffee,4.79,0
4926,5,8262,afternoon,croissant,5.28,0
4927,5,264,morning,croissant,5.28,0
4928,5,2024,afternoon,muffin,3.3,0
4929,5,7631,afternoon,croissant,5.28,0
4930,5,8142,afternoon,coffee,4.79,0
4931,5,7936,afternoon,muffin,3.3,0
4932,5,9990,afternoon,muffin,3.3,0
4933,5,2012,morning,croissant,5.28,0
4934,5,9536,afternoon,cookie,2.0,1
4935,5,2825,morning,muffin,3.3,1
4936,5,3162,afternoon,matcha,6.37,1
4937,5,1379,morning,coffee,4.79,0
4938,5,804,afternoon,croissant,5.28,1
4939,5,870,morning,coffee,4.79,0
4940,5,9859,morning,croissant,5.28,0
4941,5,6053,morning,croissant,5.28,0
4942,5,8293,afternoon,croissant,5.28,0
4943,5,4778,morning,croissant,5.28,0
4944,5,7065,morning,coffee,4.79,1
4945,5,382,morning,croissant,5.28,1
4946,5,7227,afternoon,cookie,2.0,0
4947,5,1402,morning,cookie,2.0,0
4948,5,5631,afternoon,coffee,4.79,0
4949,5,2426,afternoon,matcha,6.37,0
4950,5,3434,afternoon,muffin,3.3,1
4951,5,9141,afternoon,matcha,6.37,1
4952,5,2975,afternoon,matcha,6.37,0
4953,5,1199,afternoon,muffin,3.3,1
4954,5,8938,afternoon,muffin,3.3,0
4955,5,3452,afternoon,muffin,3.3,0
4956,5,8099,afternoon,coffee,4.79,0
4957,5,4117,morning,muffin,3.3,0
4958,5,213,morning,cookie,2.0,0
4959,5,2072,afternoon,croissant,5.28,0
4960,5,120,afternoon,cookie,2.0,0
4961,5,890,morning,coffee,4.79,0
4962,5,8698,morning,croissant,5.28,0
4963,5,1599,morning,coffee,4.79,1
4964,5,8001,morning,croissant,5.28,0
4965,5,1598,morning,coffee,4.79,0
4966,5,3764,morning,coffee,4.79,0
4967,5,3826,morning,coffee,4.79,1
4968,5,2725,afternoon,cookie,2.0,0
4969,5,2440,afternoon,matcha,6.37,1
4970,5,5039,morning,matcha,6.37,0
4971,5,5082,afternoon,muffin,3.3,0
4972,5,4145,afternoon,matcha,6.37,1
4973,5,835,afternoon,coffee,4.79,0
4974,5,5613,morning,muffin,3.3,0
4975,5,3880,afternoon,muffin,3.3,0
4976,5,5704,morning,muffin,3.3,0
4977,5,7032,morning,cookie,2.0,1
4978,5,5919,afternoon,matcha,6.37,1
4979,5,4477,morning,croissant,5.28,0
4980,5,9937,morning,matcha,6.37,0
4981,5,8175,morning,matcha,6.37,1
4982,5,1214,afternoon,muffin,3.3,1
4983,5,1952,morning,coffee,4.79,0
4984,5,2662,afternoon,muffin,3.3,0
4985,5,3196,afternoon,muffin,3.3,0
4986,5,5417,afternoon,muffin,3.3,0
4987,5,2330,afternoon,croissant,5.28,0
4988,5,8526,morning,croissant,5.28,0
4989,5,7398,morning,croissant,5.28,1
4990,5,4695,afternoon,matcha,6.37,0
4991,5,923,morning,matcha,6.37,0
4992,5,1712,morning,coffee,4.79,0
4993,5,8115,afternoon,matcha,6.37,0
4994,5,1700,morning,croissant,5.28,1
4995,5,7340,morning,coffee,4.79,1
4996,5,443,morning,matcha,6.37,0
4997,5,9403,afternoon,croissant,5.28,0
4998,5,3154,morning,cookie,2.0,0
4999,5,7596,morning,muffin,3.3,0
5000,5,8735,afternoon,matcha,6.37,1
5001,5,1307,morning,croissant,5.28,0
5002,5,8290,afternoon,coffee,4.79,0
5003,5,3945,morning,coffee,4.79,1
5004,5,4023,afternoon,matcha,6.37,1
5005,5,9209,morning,coffee,4.79,1
5006,5,4489,afternoon,muffin,3.3,0
5007,5,157,afternoon,matcha,6.37,0
5008,5,3262,afternoon,muffin,3.3,1
5009,5,4507,morning,coffee,4.79,0
5010,5,6271,afternoon,matcha,6.37,0
5011,5,3767,afternoon,cookie,2.0,0
5012,5,3648,afternoon,coffee,4.79,0
5013,5,2351,afternoon,cookie,2.0,1
5014,5,7685,afternoon,coffee,4.79,0
5015,5,1950,afternoon,cookie,2.0,0
5016,5,6518,afternoon,cookie,2.0,1
5017,5,3126,morning,muffin,3.3,0
5018,5,1198,morning,croissant,5.28,0
5019,5,4645,afternoon,matcha,6.37,1
5020,5,9563,morning,matcha,6.37,1
5021,5,8768,morning,coffee,4.79,0
5022,5,8602,morning,matcha,6.37,0
5023,5,6678,morning,coffee,4.79,0
5024,5,225,afternoon,cookie,2.0,1
5025,5,8707,afternoon,muffin,3.3,0
5026,5,9714,morning,muffin,3.3,0
5027,5,5430,morning,matcha,6.37,0
5028,5,1790,afternoon,cookie,2.0,1
5029,5,9995,afternoon,cookie,2.0,1
5030,5,9923,afternoon,matcha,6.37,0
5031,5,377,afternoon,croissant,5.28,0
5032,5,5294,afternoon,cookie,2.0,0
5033,5,8700,morning,coffee,4.79,0
5034,5,4027,afternoon,muffin,3.3,0
5035,5,7253,afternoon,coffee,4.79,0
5036,5,3273,morning,coffee,4.79,1
5037,5,3478,morning,muffin,3.3,0
5038,5,4199,morning,cookie,2.0,0
5039,5,5843,afternoon,croissant,5.28,0
5040,5,6286,afternoon,croissant,5.28,1
5041,5,6153,morning,coffee,4.79,1
5042,5,5481,morning,croissant,5.28,1
5043,5,4413,morning,coffee,4.79,0
5044,5,853,afternoon,muffin,3.3,0
5045,5,8797,afternoon,matcha,6.37,0
5046,5,4963,afternoon,croissant,5.28,0
5047,5,5171,morning,muffin,3.3,0
5048,5,9568,afternoon,muffin,3.3,0
5049,5,4208,morning,croissant,5.28,0
5050,5,7238,morning,coffee,4.79,0
5051,5,1472,morning,cookie,2.0,0
5052,5,1372,morning,coffee,4.79,0
5053,5,9399,morning,coffee,4.79,1
5054,5,296,morning,muffin,3.3,1
5055,5,9133,morning,croissant,5.28,0
5056,5,6031,afternoon,matcha,6.37,1
5057,5,7530,afternoon,croissant,5.28,0
5058,5,3787,afternoon,cookie,2.0,0
5059,5,1097,morning,coffee,4.79,1
5060,5,974,morning,cookie,2.0,0
5061,5,8910,morning,cookie,2.0,0
5062,5,4807,morning,coffee,4.79,0
5063,5,9676,afternoon,matcha,6.37,0
5064,5,9149,afternoon,muffin,3.3,0
5065,5,2892,morning,muffin,3.3,0
5066,5,2900,morning,coffee,4.79,0
5067,5,5303,afternoon,cookie,2.0,0
5068,5,8915,morning,muffin,3.3,0
5069,5,8057,afternoon,croissant,5.28,1
5070,5,5495,afternoon,coffee,4.79,0
5071,5,7609,morning,cookie,2.0,0
5072,5,2772,afternoon,matcha,6.37,0
5073,5,6110,afternoon,muffin,3.3,0
5074,5,3396,morning,coffee,4.79,0
5075,5,9299,morning,coffee,4.79,0
5076,5,5234,morning,coffee,4.79,1
5077,5,9526,morning,cookie,2.0,0
5078,5,5623,afternoon,coffee,4.79,0
5079,5,8226,afternoon,croissant,5.28,0
5080,5,8148,morning,croissant,5.28,0
5081,5,1647,morning,coffee,4.79,0
5082,5,5443,afternoon,matcha,6.37,0
5083,5,1006,afternoon,muffin,3.3,0
5084,5,9900,morning,muffin,3.3,1
5085,5,2398,morning,croissant,5.28,1
5086,5,4750,morning,croissant,5.28,1
5087,5,651,morning,cookie,2.0,0
5088,5,4846,morning,matcha,6.37,0
5089,5,4738,afternoon,croissant,5.28,0
5090,5,6231,morning,coffee,4.79,0
5091,5,8005,morning,matcha,6.37,0
5092,5,9688,morning,matcha,6.37,0
5093,5,9533,morning,coffee,4.79,0
5094,5,3856,afternoon,coffee,4.79,0
5095,5,9965,morning,croissant,5.28,1
5096,5,9108,afternoon,matcha,6.37,0
5097,5,5324,morning,coffee,4.79,0
5098,5,7418,morning,matcha,6.37,0
5099,5,373,morning,croissant,5.28,0
5100,5,9507,afternoon,muffin,3.3,1
5101,5,332,afternoon,croissant,5.28,0
5102,5,9218,morning,croissant,5.28,0
5103,5,5850,afternoon,croissant,5.28,1
5104,5,6569,morning,cookie,2.0,0
5105,5,9199,afternoon,muffin,3.3,0
5106,5,5465,afternoon,matcha,6.37,1
5107,5,4668,afternoon,matcha,6.37,1
5108,5,2382,afternoon,matcha,6.37,1
5109,5,5836,morning,croissant,5.28,0
5110,5,3565,morning,muffin,3.3,0
5111,5,3980,morning,croissant,5.28,0
5112,5,1031,morning,coffee,4.79,0
5113,5,1880,morning,cookie,2.0,0
5114,5,9960,morning,matcha,6.37,0
5115,5,3578,afternoon,cookie,2.0,1
5116,5,9065,morning,muffin,3.3,0
5117,5,5697,afternoon,cookie,2.0,0
5118,5,2586,morning,croissant,5.28,0
5119,5,4421,morning,coffee,4.79,0
5120,5,8682,morning,croissant,5.28,0
5121,5,7241,morning,croissant,5.28,1
5122,5,4171,afternoon,cookie,2.0,0
5123,5,6744,morning,muffin,3.3,0
5124,5,2910,afternoon,muffin,3.3,0
5125,5,1653,morning,muffin,3.3,0
5126,5,3473,morning,matcha,6.37,0
5127,5,7705,morning,matcha,6.37,0
5128,5,4322,afternoon,croissant,5.28,1
5129,5,562,afternoon,matcha,6.37,1
5130,5,2838,afternoon,coffee,4.79,0
5131,5,4195,afternoon,matcha,6.37,1
5132,5,5336,afternoon,cookie,2.0,0
5133,5,346,morning,coffee,4.79,1
5134,5,8568,morning,coffee,4.79,0
5135,5,4891,morning,coffee,4.79,1
5136,5,9522,afternoon,croissant,5.28,0
5137,5,2748,morning,croissant,5.28,0
5138,5,5092,afternoon,croissant,5.28,1
5139,5,8357,morning,muffin,3.3,0
5140,5,7500,afternoon,cookie,2.0,0
5141,5,9729,morning,coffee,4.79,0
5142,5,6435,morning,cookie,2.0,0
5143,5,4907,morning,cookie,2.0,0
5144,5,905,morning,matcha,6.37,0
5145,5,9530,afternoon,matcha,6.37,0
5146,5,2995,morning,coffee,4.79,0
5147,5,4108,morning,coffee,4.79,0
5148,5,708,morning,croissant,5.28,0
5149,5,7206,afternoon,muffin,3.3,0
5150,5,8265,morning,coffee,4.79,0
5151,5,4276,morning,matcha,6.37,0
5152,5,4940,afternoon,matcha,6.37,0
5153,5,5502,morning,coffee,4.79,0
5154,5,2222,morning,croissant,5.28,0
5155,5,7724,morning,muffin,3.3,0
5156,5,7910,afternoon,cookie,2.0,0
5157,5,73,afternoon,coffee,4.79,0
5158,5,9385,morning,coffee,4.79,0
5159,5,7752,afternoon,muffin,3.3,0
5160,5,4275,morning,matcha,6.37,0
5161,5,5738,morning,croissant,5.28,0
5162,5,7309,afternoon,muffin,3.3,0
5163,5,4902,morning,coffee,4.79,1
5164,5,4604,morning,matcha,6.37,1
5165,5,8730,afternoon,matcha,6.37,1
5166,5,9643,morning,muffin,3.3,0
5167,5,9516,morning,coffee,4.79,0
5168,5,9492,morning,croissant,5.28,0
5169,5,6045,afternoon,coffee,4.79,0
5170,5,4234,morning,croissant,5.28,0
5171,5,3887,morning,cookie,2.0,0
5172,5,8279,morning,muffin,3.3,0
5173,5,4873,afternoon,muffin,3.3,1
5174,5,5046,morning,muffin,3.3,0
5175,5,9617,afternoon,croissant,5.28,0
5176,5,7527,morning,coffee,4.79,1
5177,5,9177,afternoon,croissant,5.28,0
5178,5,4693,morning,cookie,2.0,0
5179,5,6586,morning,coffee,4.79,1
5180,5,4967,morning,croissant,5.28,0
5181,5,7045,morning,croissant,5.28,0
5182,5,1093,afternoon,muffin,3.3,0
5183,5,7060,morning,cookie,2.0,0
5184,5,3812,morning,cookie,2.0,0
5185,5,3778,morning,muffin,3.3,0
5186,5,7456,morning,muffin,3.3,0
5187,5,8247,afternoon,muffin,3.3,0
5188,5,7152,afternoon,cookie,2.0,1
5189,5,4629,morning,matcha,6.37,0
5190,5,8470,morning,croissant,5.28,1
5191,5,7462,morning,matcha,6.37,0
5192,5,9080,morning,muffin,3.3,0
5193,5,314,morning,matcha,6.37,0
5194,5,9546,morning,cookie,2.0,0
5195,5,3225,afternoon,cookie,2.0,1
5196,5,5903,morning,matcha,6.37,0
5197,5,3774,morning,coffee,4.79,0
5198,5,3640,afternoon,coffee,4.79,0
5199,5,2282,morning,croissant,5.28,1
5200,5,4971,afternoon,muffin,3.3,0
5201,5,3943,afternoon,matcha,6.37,0
5202,5,6084,afternoon,matcha,6.37,1
5203,5,1284,morning,matcha,6.37,0
5204,5,1975,afternoon,matcha,6.37,1
5205,5,9441,morning,muffin,3.3,0
5206,5,1136,afternoon,coffee,4.79,0
5207,5,5744,morning,croissant,5.28,0
5208,5,5852,morning,muffin,3.3,1
5209,6,1956,afternoon,coffee,3.46,0
5210,6,2314,morning,coffee,3.46,0
5211,6,1396,morning,croissant,3.71,1
5212,6,7214,morning,matcha,8.0,0
5213,6,3454,afternoon,cookie,2.0,1
5214,6,5397,afternoon,matcha,8.0,1
5215,6,2571,afternoon,croissant,3.71,1
5216,6,6089,morning,cookie,2.0,0
5217,6,5838,morning,coffee,3.46,1
5218,6,447,afternoon,croissant,3.71,1
5219,6,3960,morning,coffee,3.46,0
5220,6,9037,morning,croissant,3.71,1
5221,6,9788,morning,muffin,2.06,0
5222,6,1506,morning,croissant,3.71,1
5223,6,390,morning,cookie,2.0,0
5224,6,1237,morning,muffin,2.06,0
5225,6,3940,morning,croissant,3.71,0
5226,6,5608,morning,coffee,3.46,0
5227,6,4842,morning,matcha,8.0,0
5228,6,8753,afternoon,coffee,3.46,0
5229,6,9977,morning,croissant,3.71,1
5230,6,9851,morning,coffee,3.46,1
5231,6,7164,morning,coffee,3.46,0
5232,6,6782,morning,muffin,2.06,1
5233,6,865,morning,croissant,3.71,1
5234,6,2773,afternoon,matcha,8.0,0
5235,6,9170,afternoon,muffin,2.06,0
5236,6,7021,morning,coffee,3.46,1
5237,6,5450,afternoon,muffin,2.06,0
5238,6,613,morning,coffee,3.46,1
5239,6,8438,morning,coffee,3.46,0
5240,6,5204,afternoon,matcha,8.0,1
5241,6,8416,morning,croissant,3.71,0
5242,6,2856,afternoon,cookie,2.0,1
5243,6,5905,morning,cookie,2.0,0
5244,6,2505,afternoon,muffin,2.06,0
5245,6,1328,morning,coffee,3.46,1
5246,6,3210,morning,cookie,2.0,0
5247,6,44,afternoon,cookie,2.0,1
5248,6,8879,morning,coffee,3.46,0
5249,6,9962,morning,muffin,2.06,0
5250,6,9322,morning,coffee,3.46,1
5251,6,8511,morning,croissant,3.71,0
5252,6,6525,morning,muffin,2.06,1
5253,6,423,afternoon,cookie,2.0,0
5254,6,8904,morning,coffee,3.46,0
5255,6,1572,morning,croissant,3.71,0
5256,6,1029,afternoon,cookie,2.0,1
5257,6,9996,morning,matcha,8.0,0
5258,6,1196,afternoon,croissant,3.71,1
5259,6,4165,morning,coffee,3.46,0
5260,6,2966,morning,matcha,8.0,0
5261,6,2268,afternoon,croissant,3.71,1
5262,6,6903,afternoon,croissant,3.71,0
5263,6,9986,morning,cookie,2.0,0
5264,6,3638,afternoon,cookie,2.0,0
5265,6,2231,morning,croissant,3.71,0
5266,6,8935,morning,croissant,3.71,0
5267,6,5845,morning,croissant,3.71,0
5268,6,4132,morning,coffee,3.46,0
5269,6,1022,morning,muffin,2.06,0
5270,6,3670,afternoon,cookie,2.0,0
5271,6,3053,morning,croissant,3.71,0
5272,6,4101,afternoon,croissant,3.71,0
5273,6,4536,afternoon,cookie,2.0,1
5274,6,7564,afternoon,coffee,3.46,0
5275,6,1564,afternoon,matcha,8.0,0
5276,6,1183,morning,cookie,2.0,0
5277,6,135,morning,croissant,3.71,1
